"","year","month","day","Num","Customer","cust_name","Item","Code","ItemCodeSub","Quantity","UnitPrice","Tax","Amount","Des","ReceiptNo","Product","Amount1","Cost","Profit","Goods"
"64",2018,1,17,71055,"Miscellaneous - Retail:Ms. Jann Minor","Ja42","Black Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)","AB23","MisceBlac35",2,5.5,7.72727272727273,85,"71055Miscellaneous - Retail:Ms. Jann MinorBlack Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)",1174,"Black Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)",-85,40,45,"Black Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)"
"65",2018,1,17,71055,"Miscellaneous - Retail:Ms. Jann Minor","Ja42","Golden Umber (100 watt)  Six Light Chandelier","AB58","MisceGold32",33,0.333333333333333,28.6363636363636,315,"71055Miscellaneous - Retail:Ms. Jann MinorGolden Umber (100 watt)  Six Light Chandelier",1175,"Golden Umber (100 watt)  Six Light Chandelier",-315,85,230,"Golden Umber (100 watt)  Six Light Chandelier"
"66",2018,1,17,71055,"Miscellaneous - Retail:Ms. Jann Minor","Ja42","Pendant Bar, Textured White, 50lbs max","AB66","MiscePend31",10,1.1,4.54545454545455,50,"71055Miscellaneous - Retail:Ms. Jann MinorPendant Bar, Textured White, 50lbs max",1176,"Pendant Bar, Textured White, 50lbs max",-50,20,30,"Pendant Bar, Textured White, 50lbs max"
"67",2018,1,17,71055,"Miscellaneous - Retail:Ms. Jann Minor","Ja42","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","AB67","MiscePoli30",11,1,31.8181818181818,350,"71055Miscellaneous - Retail:Ms. Jann MinorPolished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1177,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",-350,160,190,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
"68",2018,1,17,71055,"Miscellaneous - Retail:Ms. Jann Minor","Ja42","Sunset, Clear Glass, 1-100 watt max.","AB78","MisceSuns34",17,0.647058823529412,12.7272727272727,140,"71055Miscellaneous - Retail:Ms. Jann MinorSunset, Clear Glass, 1-100 watt max.",1178,"Sunset, Clear Glass, 1-100 watt max.",-140,60,80,"Sunset, Clear Glass, 1-100 watt max."
"69",2018,3,15,71056,"Miscellaneous - Retail:Mr. Fred Kaseman","Fr38","Black Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)","AB23","MisceBlac166",6,1.83333333333333,23.1818181818182,255,"71056Miscellaneous - Retail:Mr. Fred KasemanBlack Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)",1179,"Black Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)",-255,120,135,"Black Finish, Solid Brass, Hanging w/Clear Glass (2x60watt max)"
"70",2018,3,15,71056,"Miscellaneous - Retail:Mr. Fred Kaseman","Fr38","Broadway Collection, Polished Brass, 6 Light (60 watt max)","AB28","MisceBroa170",5,2.2,19.6363636363636,216,"71056Miscellaneous - Retail:Mr. Fred KasemanBroadway Collection, Polished Brass, 6 Light (60 watt max)",1180,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",-216,90,126,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
"71",2018,3,15,71056,"Miscellaneous - Retail:Mr. Fred Kaseman","Fr38","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","MisceDie 165",8,1.375,39.0909090909091,430,"71056Miscellaneous - Retail:Mr. Fred KasemanDie Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1181,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-430,190,240,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"72",2018,3,15,71056,"Miscellaneous - Retail:Mr. Fred Kaseman","Fr38","Frosted Taupe (3/60 watt)  Marble Glass","AB55","MisceFros169",24,0.458333333333333,56.3636363636364,620,"71056Miscellaneous - Retail:Mr. Fred KasemanFrosted Taupe (3/60 watt)  Marble Glass",1182,"Frosted Taupe (3/60 watt)  Marble Glass",-620,178.42,441.58,"Frosted Taupe (3/60 watt)  Marble Glass"
"73",2018,3,15,71056,"Miscellaneous - Retail:Mr. Fred Kaseman","Fr38","Pendant Bar, Cobblestone, 50lbs. max","AB65","MiscePend168",40,0.275,9.09090909090909,100,"71056Miscellaneous - Retail:Mr. Fred KasemanPendant Bar, Cobblestone, 50lbs. max",1183,"Pendant Bar, Cobblestone, 50lbs. max",-100,45.48,54.52,"Pendant Bar, Cobblestone, 50lbs. max"
"74",2018,3,15,71056,"Miscellaneous - Retail:Mr. Fred Kaseman","Fr38","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","MisceVero167",18,0.611111111111111,54.5454545454545,600,"71056Miscellaneous - Retail:Mr. Fred KasemanVerona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1184,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-600,280,320,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"75",2018,4,10,71057,"Miscellaneous - Retail:Mr. Jay Jessen","Ja39","Chestnut (3/60 watt)  Marble Glass","AB39","MisceChes204",30,0.366666666666667,88.6363636363636,975,"71057Miscellaneous - Retail:Mr. Jay JessenChestnut (3/60 watt)  Marble Glass",1185,"Chestnut (3/60 watt)  Marble Glass",-975,293.33,681.67,"Chestnut (3/60 watt)  Marble Glass"
"76",2018,4,10,71057,"Miscellaneous - Retail:Mr. Jay Jessen","Ja39","Domes, White, 59x21x6 5/8 ht, 120v HPF","AB46","MisceDome205",15,0.733333333333333,16.3636363636364,180,"71057Miscellaneous - Retail:Mr. Jay JessenDomes, White, 59x21x6 5/8 ht, 120v HPF",1186,"Domes, White, 59x21x6 5/8 ht, 120v HPF",-180,72,108,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
"77",2018,4,10,71057,"Miscellaneous - Retail:Mr. Jay Jessen","Ja39","Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF","AB47","MisceDrop206",10,1.1,7.63636363636364,84,"71057Miscellaneous - Retail:Mr. Jay JessenDrop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1187,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",-84,40,44,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
"78",2018,4,25,71058,"Miscellaneous - Retail:Mrs. Anne Hemp","An40","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","AB36","MisceBrus251",10,1.1,20,220,"71058Miscellaneous - Retail:Mrs. Anne HempBrushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1188,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",-220,100,120,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
"79",2018,4,25,71058,"Miscellaneous - Retail:Mrs. Anne Hemp","An40","Pearl Nickle, 5 Light, Medium Base (100 watt max)","AB64","MiscePear253",10,1.1,25.9090909090909,285,"71058Miscellaneous - Retail:Mrs. Anne HempPearl Nickle, 5 Light, Medium Base (100 watt max)",1189,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",-285,120,165,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
"80",2018,4,25,71058,"Miscellaneous - Retail:Mrs. Anne Hemp","An40","Pendant Bar, Textured White, 50lbs max","AB66","MiscePend252",10,1.1,4.54545454545455,50,"71058Miscellaneous - Retail:Mrs. Anne HempPendant Bar, Textured White, 50lbs max",1190,"Pendant Bar, Textured White, 50lbs max",-50,21.54,28.46,"Pendant Bar, Textured White, 50lbs max"
"81",2018,4,25,71058,"Miscellaneous - Retail:Mrs. Anne Hemp","An40","River Rock (8/60 watt)  Faux Alabaster Glass","AB70","MisceRive249",11,1,54.5454545454545,600,"71058Miscellaneous - Retail:Mrs. Anne HempRiver Rock (8/60 watt)  Faux Alabaster Glass",1191,"River Rock (8/60 watt)  Faux Alabaster Glass",-600,150,450,"River Rock (8/60 watt)  Faux Alabaster Glass"
"82",2018,4,25,71058,"Miscellaneous - Retail:Mrs. Anne Hemp","An40","Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)","AB84","MisceTiff250",3,3.66666666666667,37.0909090909091,408,"71058Miscellaneous - Retail:Mrs. Anne HempTiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1192,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",-408,192,216,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
"83",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Athena Collection, (100 watt max) Copper Verde, Seeded Glass","AB17","GodwiAthe67",14,0.785714285714286,36.8181818181818,405,"71059Godwin Lighting Depot:Store #303Athena Collection, (100 watt max) Copper Verde, Seeded Glass",1193,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass",-405,160.71,244.29,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass"
"84",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","GodwiBlac64",3,3.66666666666667,10.3090909090909,113.4,"71059Godwin Lighting Depot:Store #303Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1194,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-113.4,57.57,55.83,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
"85",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)","AB24","GodwiBlac65",15,0.733333333333333,30.6818181818182,337.5,"71059Godwin Lighting Depot:Store #303Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",1195,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",-337.5,200,137.5,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)"
"86",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Broadway Collection, Polished Chrome, 4 Light (60 watt max)","AB29","GodwiBroa68",15,0.733333333333333,11.5363636363636,126.9,"71059Godwin Lighting Depot:Store #303Broadway Collection, Polished Chrome, 4 Light (60 watt max)",1196,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",-126.9,126,0.900000000000006,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
"87",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Domes, White, 59x21x6 5/8 ht, 120v HPF","AB46","GodwiDome73",7,1.57142857142857,7.36363636363636,81,"71059Godwin Lighting Depot:Store #303Domes, White, 59x21x6 5/8 ht, 120v HPF",1197,"Domes, White, 59x21x6 5/8 ht, 120v HPF",-81,36,45,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
"88",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","AB52","GodwiFluo72",4,2.75,1.22727272727273,13.5,"71059Godwin Lighting Depot:Store #303Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1198,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",-13.5,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
"89",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Halogen Lamp, Volts:3.5  Tubular","AB62","GodwiHalo69",2,5.5,0.9,9.9,"71059Godwin Lighting Depot:Store #303Halogen Lamp, Volts:3.5  Tubular",1199,"Halogen Lamp, Volts:3.5  Tubular",-9.9,5,4.9,"Halogen Lamp, Volts:3.5  Tubular"
"90",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Specialty Bulbs, 100 watt (6 pack)","AB74","GodwiSpec70",4,2.75,1.8,19.8,"71059Godwin Lighting Depot:Store #303Specialty Bulbs, 100 watt (6 pack)",1200,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
"91",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Specialty, Stage & Studio Bulbs  60 watt","AB75","GodwiSpec71",3,3.66666666666667,3.72272727272727,40.95,"71059Godwin Lighting Depot:Store #303Specialty, Stage & Studio Bulbs  60 watt",1201,"Specialty, Stage & Studio Bulbs  60 watt",-40.95,17.5,23.45,"Specialty, Stage & Studio Bulbs  60 watt"
"92",2018,1,31,71059,"Godwin Lighting Depot:Store #303","Go16","Tapestry (8/60 watt)  Faux Alabaster Glass","AB79","GodwiTape66",36,0.305555555555556,49.0909090909091,540,"71059Godwin Lighting Depot:Store #303Tapestry (8/60 watt)  Faux Alabaster Glass",1202,"Tapestry (8/60 watt)  Faux Alabaster Glass",-540,150,390,"Tapestry (8/60 watt)  Faux Alabaster Glass"
"93",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Athena Collection, (100 watt max) Copper Verde, Seeded Glass","AB17","GodwiAthe188",14,0.785714285714286,36.8181818181818,405,"71060Godwin Lighting Depot:Store #404Athena Collection, (100 watt max) Copper Verde, Seeded Glass",1203,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass",-405,160.71,244.29,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass"
"94",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","GodwiBlac185",3,3.66666666666667,10.3090909090909,113.4,"71060Godwin Lighting Depot:Store #404Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1204,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-113.4,57.57,55.83,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
"95",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)","AB24","GodwiBlac186",15,0.733333333333333,30.6818181818182,337.5,"71060Godwin Lighting Depot:Store #404Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",1205,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",-337.5,200,137.5,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)"
"96",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Broadway Collection, Polished Chrome, 4 Light (60 watt max)","AB29","GodwiBroa189",15,0.733333333333333,11.5363636363636,126.9,"71060Godwin Lighting Depot:Store #404Broadway Collection, Polished Chrome, 4 Light (60 watt max)",1206,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",-126.9,126,0.900000000000006,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
"97",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Domes, White, 59x21x6 5/8 ht, 120v HPF","AB46","GodwiDome194",7,1.57142857142857,7.36363636363636,81,"71060Godwin Lighting Depot:Store #404Domes, White, 59x21x6 5/8 ht, 120v HPF",1207,"Domes, White, 59x21x6 5/8 ht, 120v HPF",-81,36,45,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
"98",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","AB52","GodwiFluo193",4,2.75,1.22727272727273,13.5,"71060Godwin Lighting Depot:Store #404Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1208,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",-13.5,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
"99",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Halogen Lamp, Volts:3.5  Tubular","AB62","GodwiHalo190",2,5.5,0.9,9.9,"71060Godwin Lighting Depot:Store #404Halogen Lamp, Volts:3.5  Tubular",1209,"Halogen Lamp, Volts:3.5  Tubular",-9.9,5,4.9,"Halogen Lamp, Volts:3.5  Tubular"
"100",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Specialty Bulbs, 100 watt (6 pack)","AB74","GodwiSpec191",4,2.75,1.8,19.8,"71060Godwin Lighting Depot:Store #404Specialty Bulbs, 100 watt (6 pack)",1210,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
"101",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Specialty, Stage & Studio Bulbs  60 watt","AB75","GodwiSpec192",3,3.66666666666667,3.72272727272727,40.95,"71060Godwin Lighting Depot:Store #404Specialty, Stage & Studio Bulbs  60 watt",1211,"Specialty, Stage & Studio Bulbs  60 watt",-40.95,17.5,23.45,"Specialty, Stage & Studio Bulbs  60 watt"
"102",2018,3,27,71060,"Godwin Lighting Depot:Store #404","Go17","Tapestry (8/60 watt)  Faux Alabaster Glass","AB79","GodwiTape187",36,0.305555555555556,49.0909090909091,540,"71060Godwin Lighting Depot:Store #404Tapestry (8/60 watt)  Faux Alabaster Glass",1212,"Tapestry (8/60 watt)  Faux Alabaster Glass",-540,150,390,"Tapestry (8/60 watt)  Faux Alabaster Glass"
"103",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Athena Collection, (100 watt max) Copper Verde, Seeded Glass","AB17","GodwiAthe228",14,0.785714285714286,36.8181818181818,405,"71061Godwin Lighting Depot:Store #202Athena Collection, (100 watt max) Copper Verde, Seeded Glass",1213,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass",-405,160.71,244.29,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass"
"104",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","GodwiBlac225",3,3.66666666666667,10.3090909090909,113.4,"71061Godwin Lighting Depot:Store #202Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1214,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-113.4,57.66,55.74,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
"105",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)","AB24","GodwiBlac226",15,0.733333333333333,30.6818181818182,337.5,"71061Godwin Lighting Depot:Store #202Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",1215,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",-337.5,200,137.5,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)"
"106",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Broadway Collection, Polished Chrome, 4 Light (60 watt max)","AB29","GodwiBroa229",15,0.733333333333333,11.5363636363636,126.9,"71061Godwin Lighting Depot:Store #202Broadway Collection, Polished Chrome, 4 Light (60 watt max)",1216,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)",-126.9,126,0.900000000000006,"Broadway Collection, Polished Chrome, 4 Light (60 watt max)"
"107",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Domes, White, 59x21x6 5/8 ht, 120v HPF","AB46","GodwiDome234",7,1.57142857142857,7.36363636363636,81,"71061Godwin Lighting Depot:Store #202Domes, White, 59x21x6 5/8 ht, 120v HPF",1217,"Domes, White, 59x21x6 5/8 ht, 120v HPF",-81,38,43,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
"108",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","AB52","GodwiFluo233",4,2.75,1.22727272727273,13.5,"71061Godwin Lighting Depot:Store #202Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1218,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",-13.5,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
"109",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Halogen Lamp, Volts:3.5  Tubular","AB62","GodwiHalo230",2,5.5,0.9,9.9,"71061Godwin Lighting Depot:Store #202Halogen Lamp, Volts:3.5  Tubular",1219,"Halogen Lamp, Volts:3.5  Tubular",-9.9,5,4.9,"Halogen Lamp, Volts:3.5  Tubular"
"110",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Specialty Bulbs, 100 watt (6 pack)","AB74","GodwiSpec231",4,2.75,1.8,19.8,"71061Godwin Lighting Depot:Store #202Specialty Bulbs, 100 watt (6 pack)",1220,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
"111",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Specialty, Stage & Studio Bulbs  60 watt","AB75","GodwiSpec232",3,3.66666666666667,3.72272727272727,40.95,"71061Godwin Lighting Depot:Store #202Specialty, Stage & Studio Bulbs  60 watt",1221,"Specialty, Stage & Studio Bulbs  60 watt",-40.95,17.5,23.45,"Specialty, Stage & Studio Bulbs  60 watt"
"112",2018,4,17,71061,"Godwin Lighting Depot:Store #202","Go15","Tapestry (8/60 watt)  Faux Alabaster Glass","AB79","GodwiTape227",36,0.305555555555556,49.0909090909091,540,"71061Godwin Lighting Depot:Store #202Tapestry (8/60 watt)  Faux Alabaster Glass",1222,"Tapestry (8/60 watt)  Faux Alabaster Glass",-540,150,390,"Tapestry (8/60 watt)  Faux Alabaster Glass"
"113",2018,5,2,71062,"Godwin Lighting Depot:Store #404","Go17","Athena Collection, (100 watt max) Copper Verde, Seeded Glass","AB17","GodwiAthe277",14,0.785714285714286,36.8181818181818,405,"71062Godwin Lighting Depot:Store #404Athena Collection, (100 watt max) Copper Verde, Seeded Glass",1223,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass",-405,160.71,244.29,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass"
"114",2018,5,2,71062,"Godwin Lighting Depot:Store #404","Go17","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","GodwiBlac274",3,3.66666666666667,10.3090909090909,113.4,"71062Godwin Lighting Depot:Store #404Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1224,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-113.4,57.66,55.74,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
